customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
8984-HPEMB,0,False,False,False,71,True,True,1,True,True,True,True,True,True,2,True,2,118.6500015258789,8477.599609375,False
4349-GFQHK,1,False,False,False,1,True,True,0,False,False,True,False,False,False,0,False,2,54.34999847412109,54.34999847412109,True
4139-DETXS,0,False,True,True,72,False,False,0,True,True,True,True,True,True,2,False,0,64.44999694824219,4528.0,False
9779-DPNEJ,0,False,True,True,22,True,False,1,False,False,False,False,False,True,0,True,2,80.1500015258789,1790.6500244140625,False
9805-FILKB,1,False,True,True,46,True,False,2,False,False,False,False,False,False,1,True,0,20.200000762939453,845.5999755859375,False
5793-YOLJN,0,False,True,True,55,True,False,2,False,False,False,False,False,False,2,False,3,21.0,1210.300048828125,False
0673-IGUQO,1,False,False,False,1,True,False,2,False,False,False,False,False,False,0,False,3,20.450000762939453,20.450000762939453,False
4123-FCVCB,0,False,False,False,12,True,True,0,False,False,False,True,True,True,1,True,3,75.8499984741211,854.4500122070312,False
8819-IMISP,1,False,False,False,31,True,True,1,False,True,False,False,False,False,0,True,2,80.44999694824219,2429.10009765625,False
7802-EFKNY,1,False,True,False,5,False,False,0,False,False,False,False,False,False,0,True,2,24.950000762939453,100.4000015258789,True
8311-UEUAB,0,False,True,True,67,True,True,0,True,False,False,False,True,True,2,True,2,75.5,5229.4501953125,False
5858-EAFCZ,1,False,False,False,1,True,False,0,False,False,False,False,False,False,0,False,3,44.45000076293945,44.45000076293945,False
8035-BUYVG,1,False,True,False,40,False,False,0,True,True,True,False,False,False,1,True,2,42.34999847412109,1716.449951171875,True
1163-ONYEY,1,False,True,True,41,True,True,0,True,True,True,False,True,False,0,True,1,74.55000305175781,3023.550048828125,False
9787-XVQIU,1,False,False,False,1,True,True,1,False,False,False,False,False,False,0,True,2,75.30000305175781,75.30000305175781,True
8945-MUQUF,1,False,False,False,51,True,True,1,True,True,False,False,True,False,1,True,2,94.8000030517578,4837.60009765625,True
5656-MJEFC,1,False,True,True,42,False,False,0,True,False,True,True,True,False,2,False,1,48.150001525878906,2032.300048828125,False
6082-OQFBA,1,False,True,True,23,True,False,2,False,False,False,False,False,False,1,False,3,19.649999618530277,436.8999938964844,False
8051-HJRLT,0,True,False,False,1,True,False,1,False,False,False,False,False,False,0,True,2,70.55000305175781,70.55000305175781,True
8974-OVACP,0,False,False,False,1,True,False,2,False,False,False,False,False,False,0,False,3,20.149999618530277,20.149999618530277,False
4010-YLMVT,0,False,False,False,56,True,True,1,True,True,False,False,True,True,0,True,1,106.5999984741211,5893.9501953125,False
1379-FRVEB,1,False,False,True,15,True,True,1,False,True,False,False,True,False,0,True,2,91.0,1430.050048828125,False
8612-GXIDD,1,False,True,True,12,True,True,2,False,False,False,False,False,False,2,True,0,25.399999618530277,313.0,False
6288-CHQJB,0,False,True,True,54,True,False,0,True,False,True,True,False,True,2,False,0,69.94999694824219,3871.85009765625,False
8160-HOWOX,0,False,False,False,7,True,False,0,False,False,False,False,True,True,0,True,2,66.8499984741211,458.1000061035156,False
3023-GFLBR,0,False,True,True,33,True,True,1,False,False,False,False,False,True,0,False,1,86.1500015258789,2745.699951171875,True
6648-INWPS,1,False,True,True,16,True,False,2,False,False,False,False,False,False,0,False,2,20.149999618530277,341.3500061035156,False
4223-BKEOR,0,False,False,True,21,True,False,0,True,False,True,False,False,True,1,False,3,64.8499984741211,1336.800048828125,False
4079-VTGLK,1,True,True,False,30,True,True,0,False,False,True,False,True,True,2,False,2,74.8499984741211,2181.75,False
1763-WQFUK,1,False,False,False,3,True,False,0,False,False,False,True,False,False,0,True,3,50.5,147.75,False
1391-UBDAR,1,False,False,False,11,True,False,1,False,False,True,False,False,False,0,False,2,72.9000015258789,818.4500122070312,False
8894-JVDCV,0,False,False,False,62,True,True,1,True,True,True,True,True,True,1,True,1,115.0500030517578,7133.4501953125,False
2023-VQFDL,1,False,False,False,18,True,False,2,False,False,False,False,False,False,0,False,2,19.0,348.79998779296875,False
1345-GKDZZ,1,False,False,True,6,True,False,2,False,False,False,False,False,False,0,False,3,19.549999237060547,128.60000610351562,False
2014-MKGMH,0,False,False,False,46,True,True,1,False,False,True,False,True,True,1,True,2,101.0999984741211,4674.39990234375,False
5628-FCGYG,1,False,False,False,21,True,True,1,False,False,False,False,False,True,0,True,2,84.0999984741211,1737.449951171875,False
2560-WBWXF,1,False,False,False,68,True,True,2,False,False,False,False,False,False,2,True,0,24.149999618530277,1498.8499755859375,False
0248-IPDFW,0,False,False,False,1,True,True,0,False,False,False,False,False,False,0,True,2,50.09999847412109,50.09999847412109,False
7978-DKUQH,0,False,True,False,25,True,False,1,False,False,True,False,False,False,0,True,2,74.5999984741211,1797.75,False
4335-UPJSI,0,False,False,True,24,True,False,2,False,False,False,False,False,False,2,False,3,19.75,498.1000061035156,False
0524-IAVZO,0,False,True,False,30,True,True,1,False,False,False,False,False,True,0,True,2,85.0,2624.25,True
2737-YNGYW,0,False,False,False,2,True,False,1,False,False,False,False,False,True,0,False,2,80.55000305175781,184.1000061035156,True
1784-EZDKJ,1,False,True,False,51,True,True,1,False,True,True,False,True,True,1,True,0,106.8000030517578,5498.7998046875,False
9297-FVVDH,0,False,True,True,57,True,True,0,True,False,True,True,True,True,2,True,2,84.5,4845.39990234375,False
8007-YYPWD,0,False,False,False,15,True,True,2,False,False,False,False,False,False,2,False,0,25.049999237060547,369.1000061035156,False
7101-HRBLJ,0,False,True,True,72,True,False,0,True,True,True,True,True,True,2,True,0,83.69999694824219,6096.89990234375,False
5159-YFPKQ,0,False,False,False,2,True,False,1,False,False,True,False,False,False,0,True,2,75.80000305175781,160.75,True
6635-CPNUN,1,False,True,False,28,True,True,1,False,True,True,False,True,False,0,False,1,96.5999984741211,2684.35009765625,False
4021-RQSNY,1,True,True,False,29,True,True,1,False,False,True,False,True,True,0,True,2,98.5,3004.14990234375,True
5453-YBTWV,1,False,True,True,70,True,False,1,True,True,True,True,True,False,2,True,1,101.0999984741211,6994.7998046875,False
5039-LZRQT,0,False,False,False,13,True,False,2,False,False,False,False,False,False,1,False,3,20.200000762939453,273.25,False
2931-VUVJN,0,True,True,False,59,True,True,1,True,True,True,True,False,False,1,True,2,94.0500030517578,5483.89990234375,False
9061-TIHDA,1,True,True,False,13,True,True,1,False,False,False,False,True,True,0,True,2,95.25,1233.6500244140625,True
8699-ASUFO,1,True,True,False,7,True,True,1,False,False,False,False,False,False,0,True,3,74.4000015258789,527.9000244140625,True
6418-PIQSP,0,False,True,False,62,True,False,0,True,False,True,True,True,True,2,False,3,81.0,4985.89990234375,False
8220-OCUFY,0,False,False,False,21,True,False,0,True,False,True,True,False,False,1,True,2,60.25,1258.3499755859375,False
3995-WFCSM,0,False,False,False,2,True,False,0,False,False,True,False,False,True,0,False,2,60.84999847412109,111.4000015258789,False
1895-QTKDO,0,False,False,False,1,True,False,0,False,False,False,False,False,False,0,False,1,43.95000076293945,43.95000076293945,False
2038-OEQZH,1,False,False,False,4,True,False,1,False,False,True,False,False,True,0,False,2,86.05000305175781,308.1000061035156,False
1178-PZGAB,0,False,False,False,19,True,False,2,False,False,False,False,False,False,1,False,1,20.25,383.6499938964844,False
7927-AUXBZ,0,False,False,False,30,True,False,1,False,False,False,True,True,False,0,False,2,85.1500015258789,2555.89990234375,True
2626-VEEWG,1,False,True,True,67,True,False,2,False,False,False,False,False,False,2,True,1,19.399999618530277,1284.199951171875,False
2878-RMWXY,1,True,True,False,72,True,True,1,True,True,True,False,False,True,2,True,1,102.6500015258789,7550.2998046875,False
1657-DYMBM,1,False,True,False,53,True,False,2,False,False,False,False,False,False,2,False,1,19.899999618530277,1110.050048828125,False
7311-MQJCH,0,False,False,False,5,True,False,2,False,False,False,False,False,False,1,False,2,19.549999237060547,99.5999984741211,False
7375-WMVMT,1,True,True,False,71,True,False,1,False,True,True,True,False,True,2,True,1,95.5,6707.14990234375,False
1136-XGEQU,0,False,True,True,50,True,True,0,False,True,True,True,True,True,1,True,1,84.1500015258789,4164.39990234375,False
2530-FMFXO,1,False,True,True,56,True,True,1,False,False,True,True,True,True,2,True,2,103.1999969482422,5873.75,False
6844-DZKRF,1,False,False,False,2,True,False,0,False,False,False,True,False,False,0,True,1,50.20000076293945,109.25,False
4695-WJZUE,0,True,False,False,2,True,True,1,False,False,True,False,False,True,0,True,2,88.55000305175781,179.25,True
7619-ODSGN,1,False,True,True,24,True,True,0,True,False,False,False,False,False,0,False,2,54.75,1338.1500244140625,True
5970-GHJAW,1,False,True,True,46,True,False,2,False,False,False,False,False,False,2,False,1,19.950000762939453,862.4000244140625,False
8879-XUAHX,1,False,True,False,71,True,True,1,True,True,True,True,True,True,2,True,2,116.25,8564.75,False
3689-MOZGR,0,False,False,False,29,False,False,0,False,False,False,True,False,False,0,True,2,31.200000762939453,926.2000122070312,False
4195-PNGZS,1,False,True,True,69,True,True,2,False,False,False,False,False,False,2,False,0,24.450000762939453,1718.199951171875,False
5003-XZWWO,1,False,True,False,71,True,True,0,False,True,True,True,True,True,2,False,1,84.19999694824219,5956.85009765625,False
3988-RQIXO,0,True,False,False,1,True,False,1,False,False,False,False,True,True,0,True,2,91.3000030517578,91.3000030517578,True
7622-FWGEW,1,True,True,False,56,True,False,0,True,True,True,True,True,True,2,True,0,85.6500015258789,4824.4501953125,False
6922-NCEDI,1,False,False,True,56,True,False,2,False,False,False,False,False,False,1,True,3,21.200000762939453,1238.6500244140625,False
2514-GINMM,1,False,False,False,1,True,False,1,False,False,False,False,True,False,0,True,2,79.5,79.5,True
9891-NQDBD,0,False,True,False,28,True,True,2,False,False,False,False,False,False,1,False,3,25.549999237060547,672.2000122070312,False
6131-IUNXN,0,False,True,True,19,True,False,2,False,False,False,False,False,False,0,False,3,20.200000762939453,382.2000122070313,False
8548-AWOFC,1,False,True,False,66,True,True,0,False,False,False,True,False,True,0,False,2,63.84999847412109,4264.60009765625,False
9798-DRYDS,0,False,True,True,17,True,True,0,False,False,True,True,False,False,1,True,3,61.95000076293945,1070.699951171875,False
8532-UEFWH,1,False,True,True,52,True,True,2,False,False,False,False,False,False,2,False,3,25.75,1345.8499755859375,False
6296-DDOOR,0,False,False,False,19,True,False,0,False,True,False,False,True,False,1,False,2,58.20000076293945,1045.25,False
7951-VRDVK,0,False,False,False,36,True,False,0,True,True,True,True,True,True,1,False,0,85.8499984741211,3003.550048828125,False
5931-FLJJF,1,True,True,False,7,True,False,1,False,False,False,False,False,False,0,True,3,70.0999984741211,467.5499877929688,True
4815-YOSUK,1,False,True,True,72,True,True,1,True,True,True,True,False,True,1,True,1,104.9000015258789,7537.5,False
2659-VXMWZ,1,False,True,True,67,True,True,1,True,True,True,False,True,True,1,True,2,111.3000030517578,7482.10009765625,True
0380-NEAVX,1,True,False,False,34,True,False,1,False,True,True,False,True,True,1,True,2,99.8499984741211,3343.14990234375,False
3207-OYBWH,1,True,True,False,57,True,True,1,False,True,True,False,False,True,0,True,0,95.25,5427.0498046875,True
4285-GYRQC,0,False,True,False,7,True,False,1,False,False,True,False,True,False,0,True,2,86.25,587.0999755859375,True
7216-EWTRS,0,True,True,False,1,True,True,1,False,False,True,False,True,True,0,True,2,100.8000030517578,100.8000030517578,True
4365-MSDYN,1,False,True,False,8,True,False,2,False,False,False,False,False,False,0,True,0,19.549999237060547,161.14999389648438,False
7036-TYDEC,0,False,False,False,69,True,True,1,False,False,True,True,True,True,2,False,2,104.0,7028.5,False
5802-ADBRC,0,False,True,False,50,True,True,1,True,False,True,False,True,True,1,True,3,104.4000015258789,5232.89990234375,False
8076-FEZKJ,1,False,False,False,10,True,False,2,False,False,False,False,False,False,1,False,3,19.5,225.8500061035156,False
5197-YPYBZ,0,False,True,True,12,True,True,2,False,False,False,False,False,False,2,False,1,25.25,274.70001220703125,False
8337-MSSXB,0,False,False,False,14,True,False,1,False,True,False,False,False,True,0,True,2,86.30000305175781,1180.949951171875,True
4312-GVYNH,0,False,True,False,70,False,False,0,True,False,True,True,False,True,2,True,0,49.84999847412109,3370.199951171875,False
8495-LJDFO,0,True,False,False,64,True,True,1,True,False,True,True,True,True,0,True,0,108.9499969482422,7111.2998046875,False
0839-JTCUD,0,False,True,True,66,True,True,0,True,True,True,True,True,True,2,False,1,89.9000015258789,5958.85009765625,False
5494-WOZRZ,0,False,True,True,71,True,False,0,True,False,True,True,True,True,2,True,1,82.0,5999.85009765625,False
1302-UHBDD,1,True,False,False,20,True,False,1,False,False,False,False,True,True,0,False,2,89.94999694824219,1648.449951171875,False
2234-EOFPT,1,False,True,False,72,True,False,0,True,True,False,True,True,True,2,True,0,79.3499984741211,5753.25,False
8619-IJNDK,0,False,True,True,71,True,False,0,True,True,True,True,False,False,2,False,1,64.05000305175781,4492.89990234375,False
8378-LKJAF,1,False,True,True,38,True,True,1,False,False,True,False,True,True,0,True,1,101.1500015258789,3956.699951171875,False
8182-BJDSI,0,False,False,False,28,True,True,1,False,True,False,False,False,True,0,True,2,89.94999694824219,2625.550048828125,True
2528-HFYZX,1,True,True,False,17,True,False,1,False,True,False,False,False,False,0,True,2,76.44999694824219,1233.4000244140625,True
1153-GNOLC,1,False,False,False,33,False,False,0,False,True,False,False,True,False,1,True,2,39.09999847412109,1309.0,False
3298-QEICA,0,False,True,True,23,False,False,0,True,False,False,True,False,False,2,False,3,34.599998474121094,813.4500122070312,False
0788-DXBFY,1,False,True,True,58,True,False,2,False,False,False,False,False,False,1,True,2,19.549999237060547,1108.800048828125,False
3597-YASZG,0,True,True,False,70,True,True,1,False,True,False,True,True,True,2,True,0,104.4499969482422,7349.35009765625,False
3496-LFSZU,1,False,True,False,4,True,False,1,False,False,False,False,False,False,0,False,2,70.5,294.20001220703125,False
5242-UOWHD,1,False,True,True,45,True,False,2,False,False,False,False,False,False,2,False,3,20.350000381469727,929.2000122070312,False
2482-CZGBB,1,False,False,False,10,True,False,1,False,False,False,False,False,False,0,True,2,70.0,740.0,True
6479-SZPLM,1,False,True,True,36,True,False,2,False,False,False,False,False,False,2,False,1,19.450000762939453,754.5,False
8097-VBQTZ,1,False,False,False,54,True,False,0,True,True,False,True,True,False,0,True,3,69.9000015258789,3883.300048828125,False
4500-HKANN,1,False,True,True,23,True,True,0,False,True,False,True,False,False,2,False,3,59.70000076293945,1414.199951171875,False
9917-KWRBE,0,False,True,True,41,True,True,0,True,True,True,False,True,False,1,True,1,78.3499984741211,3211.199951171875,False
3420-ZDBMA,1,True,False,False,5,True,False,1,False,False,False,False,False,False,0,True,3,71.44999694824219,371.6000061035156,False
2212-LYASK,1,False,True,True,27,False,False,0,False,True,True,False,False,True,1,True,1,45.84999847412109,1246.4000244140625,False
1393-IMKZG,0,False,False,False,1,True,False,1,False,False,False,True,True,True,0,True,2,95.8499984741211,95.8499984741211,False
8069-RHUXK,0,False,True,True,67,False,False,0,True,False,False,True,False,False,2,False,1,35.70000076293945,2545.699951171875,False
3398-GCPMU,0,True,True,True,72,True,True,0,True,True,True,True,True,True,2,True,1,89.55000305175781,6448.85009765625,False
2908-WGAXL,0,False,True,True,56,True,True,2,False,False,False,False,False,False,2,True,1,24.950000762939453,1468.9000244140625,False
3378-AJRAO,1,False,True,True,44,True,True,2,False,False,False,False,False,False,1,False,2,24.850000381469727,1013.5999755859376,False
1013-QCWAM,0,True,True,False,66,True,True,1,False,True,False,False,True,True,0,True,2,100.8000030517578,6690.75,False
0866-QLSIR,0,False,False,False,34,True,True,0,True,True,False,True,False,False,1,True,3,64.4000015258789,2088.75,True
6050-FFXES,0,False,True,False,69,True,True,1,False,False,True,True,True,True,2,False,0,105.3499984741211,7240.64990234375,False
7181-BQYBV,0,False,True,True,1,True,True,1,True,False,True,False,True,True,0,True,2,102.4499969482422,102.4499969482422,True
0362-RAOQO,0,False,False,False,40,True,False,2,False,False,False,False,False,False,2,False,1,19.649999618530277,830.25,False
9554-DFKIC,1,False,True,True,30,True,True,0,True,False,False,False,False,False,0,True,0,54.45000076293945,1588.699951171875,False
5527-ACHSO,0,False,False,False,11,True,False,0,False,False,False,True,True,True,0,False,3,70.5,829.2999877929688,False
0829-DDVLK,0,False,False,False,15,True,False,2,False,False,False,False,False,False,1,False,1,20.100000381469727,302.45001220703125,False
1399-UBQIU,1,False,False,False,11,True,False,0,False,False,True,False,True,True,0,True,2,69.3499984741211,712.25,False
1813-JLKWR,0,False,True,True,64,True,False,2,False,False,False,False,False,False,1,False,0,19.799999237060547,1336.6500244140625,False
0336-PIKEI,1,True,True,False,72,True,False,0,True,True,True,True,True,False,2,False,0,74.4000015258789,5360.75,False
7322-OCWHC,1,True,True,False,72,True,True,1,True,True,True,True,False,False,2,True,0,93.0500030517578,6735.0498046875,False
9537-VHDTA,0,False,False,True,1,True,False,0,True,False,False,False,False,False,0,False,3,51.20000076293945,51.20000076293945,False
4957-TIALW,0,False,False,True,15,True,False,0,True,True,True,True,False,False,1,False,1,65.5999984741211,1010.0,False
2054-PJOCK,0,False,False,False,60,True,True,0,False,False,True,True,True,True,1,False,1,80.55000305175781,4847.0498046875,False
9150-HEPMB,1,False,False,False,56,True,False,0,True,False,True,False,False,False,1,False,3,52.70000076293945,3019.699951171875,False
9030-QGZNL,0,False,False,False,8,True,False,2,False,False,False,False,False,False,2,False,3,20.850000381469727,161.64999389648438,False
6204-IEUXJ,0,False,False,False,3,True,False,1,False,False,True,True,False,False,0,False,1,80.0999984741211,217.5500030517578,True
3126-WQMGH,0,False,True,False,49,True,True,0,False,False,False,False,False,False,0,True,1,52.150001525878906,2583.75,False
4529-CKBCL,0,False,False,False,2,True,False,1,False,False,False,False,True,False,0,True,2,80.19999694824219,146.0500030517578,True
2506-CLAKW,0,False,False,False,6,True,False,1,True,True,True,True,False,True,0,True,0,98.1500015258789,567.4500122070312,True
7176-WRTNX,1,False,False,False,70,True,True,1,True,True,True,True,True,True,2,True,0,114.9499969482422,7711.25,False
1583-IHQZE,1,False,False,False,12,True,True,1,False,True,True,True,True,True,0,True,3,112.9499969482422,1384.75,True
5732-IKGQH,1,True,True,False,52,True,False,1,True,False,True,True,True,True,1,True,0,104.4499969482422,5481.25,False
9239-GZHZE,0,False,True,False,72,True,True,1,True,True,True,True,True,True,2,True,1,113.6500015258789,8124.2001953125,False
7205-BAIAD,0,False,False,False,40,True,False,2,False,False,False,False,False,False,2,True,0,20.600000381469727,827.2999877929688,False
0151-ONTOV,0,False,False,False,1,True,False,1,False,False,False,False,False,False,0,False,3,70.9000015258789,70.9000015258789,True
4140-MUHUG,0,True,False,False,3,True,False,1,False,False,True,False,True,False,0,True,2,86.8499984741211,220.9499969482422,True
0093-EXYQL,0,True,False,False,40,True,False,1,False,False,False,False,True,True,0,True,2,91.5500030517578,3673.60009765625,False
8064-RAVOH,1,False,False,True,1,True,False,0,False,False,True,False,False,False,0,True,2,49.84999847412109,49.84999847412109,False
0219-QAERP,1,False,True,False,30,True,False,2,False,False,False,False,False,False,1,False,1,19.799999237060547,576.6500244140625,False
0320-JDNQG,1,False,True,True,23,True,False,1,True,False,False,True,True,True,0,True,2,99.8499984741211,2331.300048828125,True
7180-PISOG,1,False,True,True,1,True,True,1,False,False,False,False,False,False,0,True,2,74.5,74.5,True
9168-INPSZ,0,True,True,False,44,True,True,1,False,False,True,True,True,True,0,False,2,104.1500015258789,4495.64990234375,False
3571-RFHAR,1,False,False,False,65,True,True,1,False,True,True,True,True,True,0,True,2,109.1500015258789,6941.2001953125,True
0015-UOCOJ,0,True,False,False,7,True,False,0,True,False,False,False,False,False,0,True,2,48.20000076293945,340.3500061035156,False
5334-AFQJB,1,True,False,False,72,True,True,2,False,False,False,False,False,False,2,True,1,25.100000381469727,1789.9000244140625,False
2754-SDJRD,0,True,False,False,8,True,True,1,False,False,False,True,True,True,0,True,1,100.1500015258789,908.5499877929688,False
9578-VRMNM,0,False,False,False,16,True,True,0,False,False,True,False,False,True,0,True,1,65.19999694824219,1043.3499755859375,True
1587-FKLZB,1,True,True,True,66,True,True,1,False,False,True,False,True,True,0,True,1,99.5,6822.14990234375,True
6140-QNRQQ,1,False,False,False,1,True,False,1,False,False,False,False,False,False,0,True,3,71.55000305175781,71.55000305175781,True
8963-JLGJT,1,False,False,True,3,True,False,0,True,False,True,False,False,False,0,False,3,55.900001525878906,157.5500030517578,False
4307-KTUMW,1,False,True,False,53,True,True,1,True,False,True,False,False,True,0,False,2,93.9000015258789,5029.2001953125,True
1465-LNTLJ,1,True,True,False,8,True,False,0,False,False,True,True,False,True,0,True,1,64.4000015258789,581.7000122070312,False
5440-FLBQG,1,True,True,False,69,True,True,1,False,True,True,True,True,True,2,True,0,108.4000015258789,7318.2001953125,True
2135-DQWAQ,0,False,False,False,5,True,False,1,False,True,False,False,True,False,0,True,3,85.30000305175781,420.4500122070313,False
4056-QHXHZ,0,False,True,True,72,True,True,1,True,False,True,True,True,True,2,False,3,107.4499969482422,7576.7001953125,False
7470-MCQTK,0,False,True,False,13,False,False,0,False,False,True,False,True,True,0,True,0,48.75,633.4000244140625,True
7488-MXJIV,0,False,False,False,4,True,True,1,False,False,False,False,True,False,0,True,2,85.6500015258789,321.6499938964844,True
7401-JIXNM,0,False,True,True,54,True,True,0,True,True,True,True,True,True,2,False,1,91.3000030517578,4965.0,False
9339-FIIJL,1,False,True,False,72,True,True,0,False,True,True,True,True,True,2,False,0,85.94999694824219,6151.89990234375,False
2027-FECZV,1,False,False,False,12,True,True,1,False,True,True,False,True,True,0,True,2,106.6999969482422,1253.9000244140625,True
2672-DZUOY,1,False,False,False,1,False,False,0,False,False,False,False,False,False,0,True,2,25.149999618530277,25.149999618530277,True
4706-DGAHW,1,True,False,False,1,True,False,0,False,False,False,False,False,False,0,False,2,45.20000076293945,45.20000076293945,False
3870-MQAMG,0,False,True,False,54,True,True,1,False,True,True,True,True,True,1,False,2,110.3499984741211,5893.14990234375,True
6670-MFRPK,1,False,True,True,69,True,True,1,False,False,True,False,False,False,2,True,1,79.19999694824219,5420.64990234375,False
6177-PEVRA,0,False,False,False,48,True,False,0,True,True,False,False,False,False,2,False,1,55.5,2627.35009765625,False
4800-CZMPC,0,False,True,True,48,True,True,1,True,True,False,False,True,True,1,True,1,103.25,5037.5498046875,True
4813-HQMGZ,0,False,True,False,8,True,True,1,False,False,False,True,False,True,0,True,2,90.25,743.75,False
7579-KKLOE,1,False,True,True,71,True,True,0,True,True,True,True,True,True,2,True,3,91.25,6589.60009765625,False
7377-DMMRI,1,False,False,False,2,True,False,0,True,False,False,False,False,False,0,True,2,47.79999923706055,92.4499969482422,True
8402-EIVQS,1,False,True,False,67,True,False,1,True,True,False,False,True,True,1,True,1,100.9000015258789,6733.14990234375,False
4947-DSMXK,1,False,True,True,34,True,True,1,False,True,False,False,True,True,0,True,0,97.6999969482422,3410.0,False
7245-NIIWQ,0,False,False,False,3,True,False,1,False,False,False,False,False,False,0,True,2,69.8499984741211,199.8500061035156,False
0002-ORFBO,0,False,True,True,9,True,False,0,False,True,False,True,True,False,1,True,3,65.5999984741211,593.2999877929688,False
3324-OIRTO,1,False,True,True,71,True,False,1,True,True,True,False,True,True,1,True,0,104.6500015258789,7288.39990234375,False
5414-OFQCB,1,False,False,False,57,True,True,1,False,False,False,True,True,False,2,True,1,90.4499969482422,5229.7998046875,False
4967-WPNCF,1,False,False,False,72,False,False,0,True,True,True,True,True,True,2,True,0,63.70000076293945,4464.7998046875,False
8552-OBVRU,0,True,True,True,48,True,False,1,True,False,True,True,True,True,0,True,2,104.5,5068.0498046875,False
8499-BRXTD,1,False,False,False,18,True,False,2,False,False,False,False,False,False,1,False,3,20.100000381469727,401.8500061035156,False
9154-QDGTH,1,False,True,True,43,True,True,1,False,False,True,True,True,True,1,True,1,104.3000030517578,4451.85009765625,False
8197-BFWVU,0,False,True,True,72,True,True,0,True,True,True,True,True,True,2,True,0,93.25,6688.9501953125,False
2577-GVSIL,1,False,True,True,35,True,True,0,False,False,False,True,True,True,1,True,0,73.44999694824219,2661.10009765625,False
9367-OIUXP,1,False,False,False,4,True,False,2,False,False,False,False,False,False,0,False,3,20.700000762939453,73.05000305175781,False
6770-UAYGJ,0,False,True,True,49,True,True,2,False,False,False,False,False,False,2,False,3,25.25,1211.6500244140625,False
6463-HHXJR,0,False,True,True,71,True,True,1,True,True,True,False,True,False,2,False,0,100.5,7030.64990234375,False
7928-VJYAB,1,False,True,True,11,True,False,1,False,False,False,False,True,True,0,False,2,90.5999984741211,1020.2000122070312,False
1187-WILMM,1,False,True,True,63,True,True,0,True,True,True,True,True,True,2,True,1,89.4000015258789,5597.64990234375,False
9776-OJUZI,0,True,False,False,65,True,True,1,False,True,True,False,True,False,0,True,0,95.4499969482422,6223.2998046875,False
1306-RPWXZ,0,False,False,True,49,True,False,2,False,False,False,False,False,False,2,False,1,20.450000762939453,1024.6500244140625,False
8949-JTMAY,0,False,False,False,29,True,True,1,False,False,True,False,True,True,0,True,1,98.5999984741211,2933.199951171875,True
2774-LVQUS,0,True,True,False,15,True,True,1,False,False,True,True,False,False,0,True,2,83.05000305175781,1258.300048828125,True
3097-PYWXL,0,False,True,True,4,True,False,2,False,False,False,False,False,False,0,True,2,19.950000762939453,82.9000015258789,False
2266-SJNAT,0,False,True,False,72,True,True,1,False,True,True,True,True,True,1,False,1,109.1500015258789,7789.60009765625,False
0869-PAPRP,0,True,True,False,26,True,False,1,False,False,True,False,True,False,0,True,1,85.69999694824219,2067.0,False
4238-JSSWH,0,True,True,False,35,True,True,1,False,False,True,False,True,True,0,False,0,102.0500030517578,3452.550048828125,False
2972-YDYUW,0,False,False,False,57,True,True,1,False,True,False,True,False,True,1,False,2,94.6999969482422,5468.9501953125,False
1104-FEJAM,1,False,True,True,28,True,True,0,False,True,False,False,False,True,0,False,2,64.4000015258789,1802.1500244140625,False
2809-ILCYT,0,False,True,False,25,True,True,2,False,False,False,False,False,False,1,True,3,26.799999237060547,733.5499877929688,False
5499-ECUTN,0,False,True,False,47,True,False,0,True,False,True,False,True,False,1,True,1,66.05000305175781,3021.449951171875,False
4981-FLTMF,0,False,True,True,57,True,True,0,True,True,False,True,False,False,0,False,0,65.19999694824219,3687.85009765625,False
9121-PHQSR,1,True,True,False,16,True,True,1,False,False,False,False,True,False,0,True,1,85.05000305175781,1391.1500244140625,False
3113-IWHLC,1,False,False,False,5,True,False,0,True,False,True,False,False,False,0,True,3,55.79999923706055,274.3500061035156,False
3211-ILJTT,1,False,True,False,17,True,False,1,False,False,False,False,False,False,0,True,0,70.4000015258789,1214.050048828125,True
4612-THJBS,0,True,False,False,56,True,True,1,False,True,True,False,True,True,1,True,0,104.75,5510.64990234375,True
4277-BWBML,1,False,True,True,72,True,False,2,False,False,False,False,False,False,2,False,0,19.950000762939453,1322.8499755859375,False
4094-NSEDU,0,True,False,False,21,True,True,1,False,False,False,False,True,True,0,True,2,94.25,1973.75,True
0234-TEVTT,0,False,True,True,48,False,False,0,True,False,True,False,False,True,1,False,1,45.0,2196.300048828125,False
4304-TSPVK,0,False,True,False,68,True,True,1,True,True,True,True,True,True,2,False,0,114.9000015258789,7843.5498046875,False
1552-AAGRX,0,False,False,False,30,True,True,1,True,False,False,True,True,True,0,False,0,106.4000015258789,3211.89990234375,False
2637-FKFSY,0,False,True,False,3,True,False,0,False,False,False,False,False,False,0,True,3,46.09999847412109,130.14999389648438,False
9796-MVYXX,0,True,False,False,14,False,False,0,True,False,True,True,False,False,2,False,3,39.70000076293945,692.3499755859375,False
7874-ECPQJ,0,False,False,True,4,True,False,2,False,False,False,False,False,False,0,True,0,20.049999237060547,85.5,False
